,Post ID,Discussion Group,Author,Author Label,Topic,Body,Likes,Replies,Tags,Labels,Solution Link,Date,Time
0,495229,Best Practice Assessment Discussions,LeviMolloy,L0 Member,NTP autokey auth or NTS on Palo,"Hi Folks,I am trying to secure the NTP on a customer Palo device (pa-220 currently running 9.0.12  and is being upgraded to 10.x.x in a week or so).   It current has options for auto-key and symmetrical key for authentication.   But from further reading auto-key is not secure (testing it to some public NTP servers like time@cloudflare show no sync) and I haven't found a public NTP server that will run symmetric keys.  As I understand it both are being replaced with NTS.  Is NTS available on Palo devices, or is my only option using symmetrical keys on a private NTP server?Many Thanks ",0,"
		1 REPLY 1
",,,,05-31-2022,03:38 AM
1,502601,Best Practice Assessment Discussions,smshafek,L1 Bithead,GRE Tunnel,"Hi,I've been trying to create GRE Tunnels to connect with Zscaler. It works and I can see traffic flow through but the tunnels keep going down after about 5 minutes. What should I be watching out for?Thanks!",0,"
		5 REPLIES 5
",,,,06-10-2022,05:28 AM
2,498149,Best Practice Assessment Discussions,shwasamudra,L1 Bithead,Cortex-XDR,"Application control not as expected in cortex.known applications need to block list from installation and run like  torrents, keygen, malicious software.. ",0,"
		1 REPLY 1
",,,,06-02-2022,05:34 AM
3,468683,Best Practice Assessment Discussions,kmcfarland-tt,L0 Member,IP Drop - Spoofing - Internal Zones Only?,"     I am trying to understand why the PAN-OS documentation seems to suggest that when configuring and applying Zone Protection Profiles, for IP Spoofing protection (IP Drop-Spoofed IP address), that it should be enabled for 'Internal Zones Only' (see references below). This appears to be counter to every discussion, video tutorial (both PA sponsored and other), and best practices/benchmarks I have read/seen where IP Spoof protections are recommended to be enabled for all zones, including untrusted/Internet facing zones.      Am I mis-reading/understanding the documentation or is it really the case the 'Discard-IP-Spoof' is NOT recommended for a Zone Protection profile meant to be applied to an untrust/Internet facing zone? Thanks. Reference:https://docs.paloaltonetworks.com/pan-os/8-1/pan-os-web-interface-help/network/network-network-profi...https://docs.paloaltonetworks.com/pan-os/9-0/pan-os-web-interface-help/network/network-network-profi...https://docs.paloaltonetworks.com/pan-os/9-1/pan-os-web-interface-help/network/network-network-profi...https://docs.paloaltonetworks.com/pan-os/10-0/pan-os-web-interface-help/network/network-network-prof...https://docs.paloaltonetworks.com/pan-os/10-1/pan-os-web-interface-help/network/network-network-prof...",0,"
		1 REPLY 1
",,,,02-25-2022,08:11 AM
4,481134,Best Practice Assessment Discussions,Eirikur,L0 Member,Looking to automate a monthly pull of the BPA results.,"I've not found anything in the API documentation. I can request/poll/pull and get a tech support file.I want to upload it and receive the report/summary package in return. Is there a way to accomplish thiswithout scripting the manual web interactions? Thanks much, Eirikur  ",0,"
		1 REPLY 1
",,,,04-19-2022,01:29 PM
5,493152,Best Practice Assessment Discussions,CredAvenue,L0 Member,Performance issues over internet speed from firewall,"We have PA-220 box installed fresh, at from the start itself the box reaching 30 to 40K session and the MP/DP plane hitting above 40-60%. the users are facing drops in network over g meet (especially the most) and other video conference applications saying poor network inbetween calls and when checking the firewall with any rule still the issue appears and when some user the using full bandwidth of isp i also face a slow or random packet drop in between. anybody suggest where to look and what to do??? RegardsSM",0,"
		3 REPLIES 3
",", gmeet issue, high cpu usage, high data plane usage, packet drops, poor network, poor performance, video conferencing issue",,,05-26-2022,11:38 PM
6,487538,Best Practice Assessment Discussions,nzom,L0 Member,"How to defer allow or block action, only log based on application?","I don't know if this is the best board to post this on.  If not, please move it or let me know to repost it on the appropriate board. I am trying to log all vpn/anonymizer connections between all zones.  The way I have figured to do this is an allow rule that looks like this: rule 1: allow (any zone -> any zone) application (bittorrent, ipsec-esp, ike, tor, tor2web, i2p, ssh, ssh-tunnel, stun)ruel 1+n: other rules that are blocks or allows based on different criteria. Obviously, the problem with having an allow rule to generate logs at the top of the policy list is that some of the rules below might block these protocols for certain zones.  How do I set a rule for logging but defer processing to a higher numbered rule/is there a better way to achieve what I want and am I going about this the wrong way?",0,"
		1 REPLY 1
",,,https://live.paloaltonetworks.com//t5/best-practice-assessment/how-to-defer-allow-or-block-action-only-log-based-on-application/m-p/488007#M198,05-16-2022,01:53 PM
7,486603,Best Practice Assessment Discussions,TWENetwork,L0 Member,OS upgrade from 10.0.8 to 10.1.5,"Hi, I am running my devices with 10.0.8. ANd recently advised going for 10.1.5. Kindly advise me on the best practice and the path. Is it going to be a single upgrade only?",0,"
		1 REPLY 1
",,,https://live.paloaltonetworks.com//t5/best-practice-assessment/os-upgrade-from-10-0-8-to-10-1-5/m-p/486643#M196,05-11-2022,10:00 PM
8,480609,Best Practice Assessment Discussions,sisayfe,L1 Bithead,Internal & perimeter firewall topology: Different Link aggregation between a PaloAlto Perimeter and an Internal Firewall to Intermediate Switch,"I have an HA Active/Passive Perimeter firewall of PA820 that connects directly with a DMZ ToR switches and a second intermediate Switch stack(Dell n3024 Switches with 2x10G stack cable) which goes on to connect with an internal forigate (FG600 series) firewall. I want to upgrade the link speed from the internal firewall to the Switch as well as the Perimeter firewall to this same switch stack. Unfortunately, the FortiGate has run out of Cu ports and left only with Fiber SFP port. So If I have to leave this one as is i.e. only 2x1G Cu UTP to the switch. But the internal firewall has plenty of port space to expand the link aggregation from it to the switch so I was thinking of upgrading this from 2x1G to 4 or 8x1G. What is bothering me though is what would happen if a high-volume traffic as this connection is currently a point to point one in a nutshell if one removes the switch from the picture. How well will the interconnect/middle switch manage its job as one end has 4G link aggregate and the other end with 2G link aggregate?Appreciate all your insights!",0,"
		2 REPLIES 2
",", 4G, fortigate, NGFW, PA-820, pan-os",,,04-16-2022,03:53 PM
9,476142,Best Practice Assessment Discussions,RobertAlexis,L0 Member,Asking for Best Practice in Coxtex XDR Pro (for Endpoint and for TB),"Hello newbie in Palo Alto here, can you give me the list or any ideas for the best practice in Cortex XDR Pro for endpoint, and TB. I want to make documentation for this. Thank you in advance.",0,"
		1 REPLY 1
",,,,03-27-2022,11:36 PM
