,Discussion ID,Author,Body,Likes,Date,Time
0,508078,Astardzhiev,"Hi @LeonardoMachado ,I haven't personally tested (and at the moment I don't have the resources to do it), but I believe you should be able to have separe Decryption rules and applying different certificate.As you know Decryption policies/rule are working pretty much like normal firewall rule - firewall evaluating the rules top to bottom search for first match based on given information - source/dest IP, dest port, and custom URL category.I would assume that you can do the following:- Let say we have three servers behind the reverse proxy - a.example.com, b.example.com and c.example.com- Create three SSL decryption rules matching destination IP the public IP of the reverse proxy (before the NAT)- For each rule define dedicate custom URL category that will match only the FQDN for the specific site - (one URL category for ""a.example.com/"", one url category for ""b.example.com/"" and one url category for ""c.example.com/"")I am imagine that when inbound connection is received it will probably match the first decryption rule (based on destination IP). When client send the ""Client Hello"" message during SSL negotiation, firewall will use the SNI to identify the actual requested URL and will use it as URL category match, which will trigger new policy evaluation and with the new information it should match only the one with the correct custom URL category and reply to the custmer with the corresponding certificate.But as I mentioned, this is what would expect to happen, but not able to confirm. So it will be intersting if you have any way to test it and share the results.Another approach - simpler but costlier - consider the use of wildcard certificate. In this case you can have single decryption rule (without the need of URL category, only dest ip and port) applying certificate *.example.com. So no matter which of the three services the user is requesting they will receive the same wildcard certificate.The advantage of this approach is that it simplies your certificate management - you only need to renew single certificate and you don't have to make any changes on the FW when introducing new services behind the proxyThe disadvantage is that wildcard certificate could cost more.",1,07-07-2022,05:01 AM
1,508078,LeonardoMachado,"I'll try to use the SNI field from the TSL Hello Package to create a new application. Then, I will use this new ""application"" to differentiate traffic and create a specific decrypt policy.I'll let you know if it works.Thank you.",1,07-08-2022,05:55 AM
2,508078,Astardzhiev,"Hey @LeonardoMachado ,Defining custom application using the SNI is actually really great idea. It should have the same effect as using default ssl application and custom URL, but this probably will provide better overview.Just don't forget to add the custom applications to the allow security rule.I am interested in the final result, keep us posted.",1,07-09-2022,07:24 AM
3,508078,LeonardoMachado,This solution to segregate the inbound traffic using a custom application based on do SNI field of the TSL Client Hello cannot be configured.The Decryption Policy configuration window does not have the Application tab which would allow me to specify only the newly created application to be decrypted. I wonder why PA does not allow decryption policies to be further limited to specific inbound applications.,0,07-12-2022,07:15 AM
4,508078,LeonardoMachado,The solution is quite easy: Decryption Policy accepts URL Category. I have created a custom category with my URL and voilà!! No application needed.THnks!,0,07-12-2022,02:52 PM
5,508282,Adrian_Jensen,"""dns-base"" is one of the subsets of the ""dns"" application ID. The ""dns"" application ID is currently being split into to separate subcategories so those who want can filter non-compliant DNS requests: dns-base: general DNS requests dns-non-rfc: Non-RFC complaint DNS requestsYou can see the descriptions of these application IDs on your PaloAlto under: Objects -> Applications -> search ""dns"" and then click the dns application namesdns-non-rfc was introduced June 21 2022 and is scheduled for activation July 19 2022. You can read more here:https://live.paloaltonetworks.com/t5/customer-resources/dns-app-id-enhancement-release-plan/ta-p/487...If your current Security Policies allow application ID ""dns"", that will include both subsets. If you only want to allow RFC compliant DNS traffic, then your Security Policy should only allow ""dns-base"" (non-RFC compliant will be excluded after July 19).Since your current Security Policy set is denying DNS traffic, I would start looking at your current rule to allow ""dns"" or ""dns-base"". Is it applied to the correct zones, source/destination addresses, and using ""application default"" or ""any"" Service?IMPORTANT EDIT: Re-reading the enhancement release now, there are recent comments that people using ""dns"" application ID had their Security Policy broken, they had to explicitly add the subset ""dns-base"" to get DNS working again. See this follow up article with release information:https://live.paloaltonetworks.com/t5/customer-resources/customer-issue-impacting-applications-and-th...",2,07-07-2022,06:46 PM
6,508282,Qui,"We allow ""DNS"" and port TCP 53 & UPD 53 in the security rule but user still complain not working.we change the rule for ""any"" service and it is working for them now.Thank you for the insight knowledge.Much appreciated",0,07-10-2022,05:31 PM
7,508360,avelK,Hello@Schneur_FeldmanI would recommend to take a look at this KB and links that are referred inside KB:https://knowledgebase.paloaltonetworks.com/KCSArticleDetail?id=kA10g000000ClaECASKind RegardsPavel,0,07-09-2022,04:21 AM
8,508360,TomYoung,"Hi @Schneur_Feldman ,That is a great question. PANW has many documents with regards to best practices for dynamic updates, one of which is mentioned by @PavelK. I have seen the update intervals change over the years, getting smaller as PANW increases their frequency of providing updates.For my NGFWs, I always load the Day 1 Configuration 1st. It includes the current best practice update schedule for each update. https://knowledgebase.paloaltonetworks.com/KCSArticleDetail?id=kA10g000000PM2lCAG It also includes many other best practices. Afterwards, in order to keep up with best practice changes, I run a BPA on Panorama or a selected NGFW. https://docs.paloaltonetworks.com/best-practices/9-1/best-practices-getting-started/get-started-with...This is the best way I have found to stay updated to best practice recommendations.Thanks,TomEdit: If you want to learn more about best practices in general, go here -> https://docs.paloaltonetworks.com/best-practices.",0,07-10-2022,06:45 AM
9,508309,S_Alad,Check the Preemptive and have the Active have lower priority than the passive FW.,0,07-08-2022,04:30 AM
10,505154,Astardzhiev,"Hi @VPenkivskyi ,LACP support was introduced in verion 6.1 and haven't change since (at least from what I know). So this document is still valid.Which means if all interfaces in the group have equal priority firewall will use the last three bits from the session ID and use it as hash value. I think this comment gives more details - https://live.paloaltonetworks.com/t5/general-topics/can-someone-describe-the-load-balancing-algorith...",0,07-07-2022,05:53 AM
11,505780,Astardzhiev,"Hi @JarerkZajac ,You can create Decryption rule, matching by destination address and using FQDN object with action set to ""no decrypt""",0,07-07-2022,05:41 AM
12,506221,Astardzhiev,Hi @chhowellI don't believe there is a way. PAN firewall doesn't allow you to define custom headers.,0,07-07-2022,05:38 AM
13,507647,Astardzhiev,"Hi @Mohanlalsaini ,What PanOS version are you running? Are you sure that destination network should be reachable through different interface/zone",0,07-07-2022,05:18 AM
14,507446,Astardzhiev,"Hi @Abhishekrs987 ,I am almost certain that the problem is caused by the FQDN object. More specifically the FQDN you are trying to reach is using DNS loadbalaning which will return differen IPs every few requests.What (most probably) is happening is that:- By default firewall is making DNS request every 30mins to resolve the FQDN object used in the policy. When it receive reply it will cache all the IPs and use them in the policy (for the next 30mins). After 30mins it will repeat the process and if it receives different IPs it will replace them in the allow rule.- Every time user tries to reach the FQDN it will make new DNS request (of course it will cache the reply, but untill the TTL expires).One way you can try to solve this is to tell the firewall to use the TTL in the DNS response. This will have benefit for FQDNs with short TTL. The problem is it could bring additional load to the management plane (it will force the firewall to make additional DNS queries and constantly updating the policy).Unfortunately I am not sure that will help agains DNS round robin load balancing, where almost every DNS request receive different reply. I think I have seen such with some Office365 or Azure services....cannot remember specific exmaple right now.",0,07-01-2022,12:42 AM
15,507446,Abhishekrs987,"Hi @Astardzhiev,Thanks for the response. It is very informative.But the fqdn which i created is tools1.cisco.com, when i tried resolving it everytime it resolves to a single IP and even in the logs for both the deny and allow logs i am seeing same ip in the destination",0,07-06-2022,11:11 PM
16,507446,Astardzhiev,"Hi @Abhishekrs987 ,Interesting...I can see this FQDN also has very long TTL. Are you able to provide screenshot from your rule and from defailed log view (magnifing glass on the far left of the log entry) for both allowed and denied traffic. Feel free to obfuscate any sensitive information (IP addresses, source users, zone names)I just re-read your question - as mentioned here - https://docs.paloaltonetworks.com/pan-os/9-1/pan-os-admin/monitoring/use-syslog-for-monitoring/syslo...Action Source will specificy where the final action was defined by the rule or by the application. It should be normal to see ""from-application"" when traffic is blocked. This is because each application definition has ""deny action"", which will tell the firewall how what to do when it denies the traffic. This is important, because some applications are sensitive and when connection is denied, FW needs to send TCP RST or the connection will stall on either the client or the server.I am intersted to see the ""Session End Reason"" log field for both allowed and blocked traffic.",0,07-07-2022,01:31 AM
17,507307,Astardzhiev,"Hi @Sly_Cooper ,I am guessing you mean if application is used pinned certificate, not the site.Pinned certificate means that the application which is initiating the traffic and trying to reach the public server has some additional check and expect the server to reply with specific certificate, or at least with cert that is signed only by specific CA.Unfortunately if it is not explicetly mentioned in the application documentation the only way is to try it.Try to use the application with decryption enabled, if there is a problem, try to disable the decryption, if it works add it as permanent exception.",0,07-01-2022,12:48 AM
18,507218,SutareMayur,"Hi@Ramakrishnan,For the policies if traffic log at session START is enabled, there are chances that the logs will show matching incorrect policy. This is because, when request reaches the firewall interface, the first matching policy in the set will be matched to allow traffic and create session but still at backend, firewall is checking for matching the security profile configurations. So the logs at session END will show the correct rules once all the checks are done by the firewall. Kindly refer this article for more details.Coming to your 2nd query that you are not able to see logs under URL filtering tabs. To view the logs, you need to make sure that URL category action is set to alert to log the URL filtering logs.Hope it helps!",0,06-30-2022,01:57 AM
19,439841,BPry,"@KMcKenna,I think this was actually throughout the United States (at least), and I was personally pretty upset to be woken up due to a critical alert being thrown that is no where near critical in functionality. The fact that the device-telemetry is failing to send isn't a concern, and I wouldn't worry about the warning.If you have system log settings enabled that email you critical alerts, you can add 'and not (subtype eq device-telemetry)' to your filter to stop getting alerts for telemetry events.",3,10-09-2021,07:51 PM
20,439841,KMcKenna,"@BPryThanks for commenting. I heard back from Support. The suggested that the issue is the region as it exists in the config, is causing the error. Support posted the following information.Also, you can run the command ""show device-telemetry settings"" and check what region it is showing, and if the region name is shown all in lower case format, we will need to modify it as it is case-sensitive. In your case, I see it says ""americas"" all in lower case, therefore we would need to change this setting through CLI.Please use the below commands to modify the region name:> configure#set deviceconfig system device-telemetry region Americas#commitSo what appeared to resolve this so far on one PA-820 was disabling Telemetry and committing. Then re-enabling Telemetry, Committing... Then setting the region with a capital A and committing again. It's not clear that this exact process is needed. But I had tried setting the regain names as directed while Telemetry was active and failing. Then committing. But the uipload continued to fail. So I waited for another cycle. Saw the same failure and tried this and the telemetry upload was successful on the PA-820 and it's HA paired device.I just tried the same process on a VM Series. Waiting for status as I believe this is a 2 or 4 hours cycle. I'll post results.As to why this became an issue on Oct 8th, I do not know. We made no changes. No commits. No OS upgrade. I suspect the change may have been made on Palo Alto's side. We are running 10.0.5 and planning to update the OS to 10.0.6 next weekend. Possibly the region names in 10.0.5 and earlier are not compliant.That's what I know. I hope it helps. I realize telemetry function isn't critical. But as you wrote, the critical alerts are annoying.Thnx again",3,10-10-2021,05:55 PM
21,439841,slick,"Thank you for posting the TAC solution. Got these myself, too, and was waiting to hear on workaround for the homelab.",0,10-12-2021,06:59 AM
22,439841,KMcKenna,"Meant to post sooner, but for us, editing the Region in the CLI to have an upper case first letter resolve the upload failures. I suspect this may be related to the version of PAN-OS we are running (10.0.5) or possibly the platforms but we do have three different Strata platforms in service.So enabling Telemetry, committing, then editing the Region in the CLI and committing again (waiting for commit and HA sync to complete) resolved the issue for us.Hope this helps.",0,10-12-2021,07:05 AM
23,439841,mcrae,Some things just don't need to be case sensitive.,0,03-02-2022,10:23 PM
24,439841,Lance,"Good Day,I am having the same problem on PANOS 10.2.0 and I have tried to steps above but have had no joy.Lance",1,03-14-2022,10:59 PM
25,439841,SMcGregor,"I'm seeing the same problem on upgrade to 10.2.0 on a PA-220. Tried installing a new certificate, disabled/commit, enabled/commit. No joy.",0,03-25-2022,10:37 AM
26,439841,Cromacatene,same for me!,0,03-29-2022,01:24 AM
27,439841,SMcGregor,"Screen grabs of the device Certificate and Telemetry status. I wonder if the absence of any text after ""Certificate status"" on the Telemetry screen is relevant?",0,03-29-2022,03:12 PM
28,504520,Adrian_Jensen,"Not seeing the images, you put them on OneDrive or something... need to post them here.By default, the intrazone-default and interzone-default rules do not log traffic. Select each from the Security rule list and then click the ""Override"" button in the bottom task bar and you can then enable logging on the rule. You may also want to enable both start and end logging for the defaults and your special rule. The 2 Traffic log entries may then tell you something about the traffic being identified initially under one rule and then being reclassified to a different rule later.It is important to remember that the PA doesn't work on top-down processing like a traditional firewall, it works on most-specific-match processing. So if the detected category/application/etc. changes as the PA processes more and more packets in the stream, it may suddenly jump to a different Security rule.",0,06-17-2022,11:09 AM
29,504520,abaskerville,"intrazone-default was configured to log traffic, so we do see it. We just got it fixed - the application was set to 'any' but the service was set to 'application-default.' Changing the latter to 'any' fixed the problem.Thanks for your time on this, and I'm selecting your response as the answer as it describes the behavior we were seeing.",1,06-17-2022,11:55 AM
