,Discussion ID,Author,Body,Likes,Date,Time
0,470717,zarnous,"Just a quick note,JOIN -combines data into new columns.UNION -combines data into new rowsSo if i understood your use case correctly , i may do it somehow like the below:dataset = microsoft_dhcp_raw| filter hostName != """" and ipAddress != """"| alter hn1 = split(hostName ,""."")| join (dataset = endpoints ) as EP EP.endpoint_name = hostName| dedup hostName| dedup ipAddressand this shouldn't return any run error , and if a match found by the hostname you should be able to see that in the result pane.I hope this helps.",0,03-05-2022,03:01 PM
1,470717,ESJosephPrinz,"Thank you This helped. I didnt explain why I was using the alter. It is because the hostname field has .domain.name in it and the ""endpoint_name"" fied does not. I was able to complete the script.dataset = microsoft_dhcp_raw| alter hn1 = if (hostname contains "".domain.local"",replace(hostname,"".domain.local"",""""),hostname)| join (dataset = endpoints ) as EP EP.endpoint_name = hn1| dedup hn1| fields hostName ,hn1 ,endpoint_name,ipAddressThis gives me any hostnames that are found in both microsoft_dhcp_raw and endpoints. Hopefully I can figure out how to find the reverse, anything in Microsoft_dhcp_raw that is not in ""endpoints"" as well. I think I went about this all wrong to be honest but at least I learned how to join two fields where one needs to be altered to match. 🙂Thanks again!",0,03-06-2022,08:30 AM
2,470717,zarnous,"you are welcome, glad this at least shed some light.",0,03-06-2022,10:00 AM
3,470717,nigsmi51,"Incase anyone else had the same issue, (needing to Not Match/Outer Join in XQL), here is a way I did it without using Join. This also finishes OP's question, since the below query also shows which devices do NOT have an event, or when they do NOT have software installed:Example for Restart event log NOT happening:dataset = xdr_data // Using the xdr dataset| alter conditional = if(action_evtlog_event_id = 1074,1,0) //if restart event happens, 1 is returned, anything else, then 2 is returned. Restart Event could be replaced with anything| fields agent_hostname as hostname, conditional as restartcount // Selecting the relevant fields| comp sum(restartcount) as totalrestarts by hostname // adds up and summarizes all ""restartcount"" values| filter (totalrestarts = 0) // if 0, that means that the sum of all restart events is 0 (ie. it never restarted)Example for chrome NOT Installed:dataset = xdr_data // Using the xdr dataset| filter event_type = ENUM.PROCESS and event_sub_type = ENUM.PROCESS_START //makes sure we get program logs| alter conditional = if(action_process_image_name ~= ""chrome"",1,0)//filters names that include ""chrome""| fields action_process_image_path as Process_Path, action_process_image_command_line as Process_CMD, action_process_os_pid as Process_PID, actor_process_image_path as Parent_Process, actor_process_command_line as Parent_CMD, agent_hostname as hostname, conditional as runcount // Selecting some relevant fields| comp sum(runcount) as totalruns by hostname //sums total runs by host| filter (totalruns = 0) // like before, change this to > if you want to see the opposite resultsThis shows how you check for machines that never had an event/program occur. You can replace Chrome.exe or the Event ID with anything.",0,07-15-2022,10:34 AM
4,508640,jtalton,"Hello Aiman_Fathima,Blocking files on endpoints is also enforced by the endpoint malware profile. Please ensure that your Malware Security Profile is set to block mode.In Action Center, on the Block list page, you may select Override Report mode to allow the agent to block hashes even if the Malware Profile is set to Report.If all is configured, please open a support case for troubleshooting.ReferenceEndpoint Security Profiles (paloaltonetworks.com)Add a New Malware Security Profile (paloaltonetworks.com)Thanks",1,07-13-2022,01:06 PM
5,508640,Aiman_Fathima,Thank you,0,07-15-2022,01:35 AM
6,508969,tugriceri,"Hi Nathan,FILE_CREATE_NEW is just related with file creation on disk without writing data. Could you check size ofevent_sub_type=FILE_WRITE ?",0,07-15-2022,12:45 AM
7,508591,afurze,"Hi Bojan-Totic,Unfortunately, at this time, Incidents and Alerts are not exposed as a dataset and therefor cannot be queried using XQL. The only available dashboard and report widgets related to these are those that come out-of-the-box. That being said, you can query Incidents and Alerts via the public API so you could import this data into another reporting tool to produce what you are looking for.",0,07-12-2022,12:47 PM
8,508591,Bojan-Totic,Thank you for the reply Afurze! Appreciate it. 🙂,0,07-14-2022,10:26 AM
9,505523,mfakhouri,"Hi @RFeyertag!Thank you for submitting the coverage request regarding DFSCoerce.At this time, our security engineers are working diligently to provide protection and coverage against the DFSCoerce NTLM Relay Attack for the Cortex XDR agent and Cortex XDR server. If you would like to receive direct notifications when advances in this coverage have been deployed or want a more immediate option for inquiries on future attack coverage, we highly recommend contacting our TAC team at https://support.paloaltonetworks.com/. We can update you on the availability of Cortex XDR coverage in the LiveCommunity when it is available, however, that would be best effort and may involve some delay.",0,06-29-2022,06:11 AM
